time,value
0.110289998,0.080516
0.110299997,0.079688
0.110310003,0.078847
0.110320002,0.077993
0.110330001,0.077128
0.110339999,0.076250
0.110349998,0.075360
0.110359997,0.074458
0.110370003,0.073544
0.110380001,0.072619
0.110390000,0.071683
0.110399999,0.070735
0.110409997,0.069775
0.110420004,0.068805
0.110430002,0.067824
0.110440001,0.066832
0.110450000,0.065830
0.110459998,0.064817
0.110469997,0.063794
0.110480003,0.062761
0.110490002,0.061719
0.110500000,0.060666
0.110509999,0.059604
0.110519998,0.058532
0.110529996,0.057451
0.110540003,0.056361
0.110550001,0.055262
0.110560000,0.054155
0.110569999,0.053038
0.110579997,0.051914
0.110590003,0.050781
0.110600002,0.049640
0.110610001,0.048492
0.110619999,0.047336
0.110629998,0.046172
0.110639997,0.045001
0.110650003,0.043823
0.110660002,0.042638
0.110670000,0.041446
0.110679999,0.040248
0.110689998,0.039043
0.110699996,0.037832
0.110710002,0.036615
0.110720001,0.035393
0.110730000,0.034164
0.110739999,0.032931
0.110749997,0.031692
0.110760003,0.030448
0.110770002,0.029200
0.110780001,0.027946
0.110789999,0.026689
0.110799998,0.025427
0.110809997,0.024161
0.110820003,0.022892
0.110830002,0.021618
0.110840000,0.020342
0.110849999,0.019062
0.110859998,0.017779
0.110870004,0.016493
0.110880002,0.015205
0.110890001,0.013914
0.110900000,0.012621
0.110909998,0.011326
0.110919997,0.010029
0.110930003,0.008731
0.110940002,0.007432
0.110950001,0.006131
0.110959999,0.004829
0.110969998,0.003526
0.110979997,0.002223
0.110990003,0.000920
0.111000001,-0.000384
0.111010000,-0.001687
0.111019999,-0.002991
0.111029997,-0.004294
0.111040004,-0.005596
0.111050002,-0.006897
0.111060001,-0.008197
0.111070000,-0.009496
0.111079998,-0.010793
0.111089997,-0.012089
0.111100003,-0.013383
0.111110002,-0.014675
0.111120000,-0.015964
0.111129999,-0.017251
0.111139998,-0.018535
0.111149997,-0.019816
0.111160003,-0.021094
0.111170001,-0.022369
0.111180000,-0.023640
0.111189999,-0.024907
0.111199997,-0.026171
0.111210003,-0.027430
0.111220002,-0.028685
0.111230001,-0.029936
0.111240000,-0.031182
0.111249998,-0.032422
0.111259997,-0.033658
0.111270003,-0.034889
0.111280002,-0.036113
0.111290000,-0.037333
0.111299999,-0.038546
0.111309998,-0.039753
0.111319996,-0.040954
0.111330003,-0.042149
0.111340001,-0.043336
0.111350000,-0.044517
0.111359999,-0.045691
0.111369997,-0.046858
0.111380003,-0.048017
0.111390002,-0.049169
0.111400001,-0.050313
0.111409999,-0.051449
0.111419998,-0.052577
0.111429997,-0.053697
0.111440003,-0.054808
0.111450002,-0.055910
0.111460000,-0.057004
0.111469999,-0.058089
0.111479998,-0.059164
0.111489996,-0.060230
0.111500002,-0.061287
0.111510001,-0.062334
0.111520000,-0.063371
0.111529998,-0.064398
0.111539997,-0.065415
0.111550003,-0.066422
0.111560002,-0.067418
0.111570001,-0.068403
0.111579999,-0.069378
0.111589998,-0.070342
0.111599997,-0.071294
0.111610003,-0.072236
0.111620001,-0.073166
0.111630000,-0.074084
0.111639999,-0.074991
0.111649998,-0.075886
0.111660004,-0.076768
0.111670002,-0.077639
0.111680001,-0.078498
0.111690000,-0.079344
0.111699998,-0.080177
0.111709997,-0.080998
0.111720003,-0.081806
0.111730002,-0.082601
0.111740001,-0.083384
0.111749999,-0.084153
0.111759998,-0.084908
0.111769997,-0.085651
0.111780003,-0.086379
0.111790001,-0.087094
0.111800000,-0.087796
0.111809999,-0.088483
0.111819997,-0.089157
0.111830004,-0.089816
0.111840002,-0.090461
0.111850001,-0.091092
0.111860000,-0.091709
0.111869998,-0.092311
0.111879997,-0.092899
0.111890003,-0.093472
0.111900002,-0.094030
0.111910000,-0.094573
0.111919999,-0.095101
0.111929998,-0.095615
0.111939996,-0.096113
0.111950003,-0.096596
0.111960001,-0.097063
0.111970000,-0.097516
0.111979999,-0.097953
0.111989997,-0.098375
0.112000003,-0.098781
0.112010002,-0.099171
0.112020001,-0.099546
0.112029999,-0.099905
0.112039998,-0.100248
0.112049997,-0.100576
0.112060003,-0.100887
0.112070002,-0.101183
0.112080000,-0.101463
0.112089999,-0.101726
0.112099998,-0.101974
0.112109996,-0.102205
0.112120003,-0.102421
0.112130001,-0.102620
0.112140000,-0.102803
0.112149999,-0.102969
0.112159997,-0.103120
0.112170003,-0.103254
0.112180002,-0.103372
0.112190001,-0.103474
0.112199999,-0.103559
0.112209998,-0.103628
0.112219997,-0.103680
0.112230003,-0.103716
0.112240002,-0.103736
0.112250000,-0.103739
0.112259999,-0.103726
0.112269998,-0.103697
0.112279996,-0.103651
0.112290002,-0.103589
0.112300001,-0.103511
0.112310000,-0.103416
0.112319998,-0.103305
0.112329997,-0.103177
0.112340003,-0.103033
0.112350002,-0.102873
0.112360001,-0.102697
0.112369999,-0.102504
0.112379998,-0.102296
0.112389997,-0.102071
0.112400003,-0.101830
0.112410001,-0.101573
0.112420000,-0.101300
0.112429999,-0.101011
0.112439997,-0.100706
0.112450004,-0.100385
0.112460002,-0.100048
0.112470001,-0.099695
0.112480000,-0.099327
0.112489998,-0.098943
0.112499997,-0.098543
0.112510003,-0.098128
0.112520002,-0.097697
0.112530001,-0.097251
0.112539999,-0.096790
0.112549998,-0.096313
0.112559997,-0.095821
0.112570003,-0.095314
0.112580001,-0.094792
0.112590000,-0.094255
0.112599999,-0.093703
0.112609997,-0.093136
0.112620004,-0.092554
0.112630002,-0.091958
0.112640001,-0.091348
0.112650000,-0.090723
0.112659998,-0.090083
0.112669997,-0.089429
0.112680003,-0.088762
0.112690002,-0.088080
0.112700000,-0.087384
0.112709999,-0.086675
0.112719998,-0.085952
0.112729996,-0.085215
0.112740003,-0.084465
0.112750001,-0.083701
0.112760000,-0.082924
0.112769999,-0.082135
0.112779997,-0.081332
0.112790003,-0.080516
0.112800002,-0.079688
0.112810001,-0.078847
0.112819999,-0.077993
0.112829998,-0.077128
0.112839997,-0.076250
0.112850003,-0.075360
0.112860002,-0.074458
0.112870000,-0.073544
0.112879999,-0.072619
0.112889998,-0.071683
0.112899996,-0.070735
0.112910002,-0.069775
0.112920001,-0.068805
0.112930000,-0.067824
0.112939999,-0.066832
0.112949997,-0.065830
0.112960003,-0.064817
0.112970002,-0.063794
0.112980001,-0.062761
0.112989999,-0.061719
0.112999998,-0.060666
0.113009997,-0.059604
0.113020003,-0.058532
0.113030002,-0.057451
0.113040000,-0.056361
0.113049999,-0.055262
0.113059998,-0.054155
0.113070004,-0.053038
0.113080002,-0.051914
0.113090001,-0.050781
0.113100000,-0.049640
0.113109998,-0.048492
0.113119997,-0.047336
0.113130003,-0.046172
0.113140002,-0.045001
0.113150001,-0.043823
0.113159999,-0.042638
0.113169998,-0.041446
0.113179997,-0.040248
0.113190003,-0.039043
0.113200001,-0.037832
0.113210000,-0.036615
0.113219999,-0.035393
0.113229997,-0.034164
0.113240004,-0.032931
0.113250002,-0.031692
0.113260001,-0.030448
0.113270000,-0.029200
0.113279998,-0.027946
0.113289997,-0.026689
0.113300003,-0.025427
0.113310002,-0.024161
0.113320000,-0.022892
0.113329999,-0.021618
0.113339998,-0.020342
0.113349997,-0.019062
0.113360003,-0.017779
0.113370001,-0.016493
0.113380000,-0.015205
0.113389999,-0.013914
0.113399997,-0.012621
0.113410003,-0.011326
0.113420002,-0.010029
0.113430001,-0.008731
0.113440000,-0.007432
0.113449998,-0.006131
0.113459997,-0.004829
0.113470003,-0.003526
0.113480002,-0.002223
0.113490000,-0.000920
0.113499999,0.000384
0.113509998,0.001687
0.113519996,0.002991
0.113530003,0.004294
0.113540001,0.005596
0.113550000,0.006897
0.113559999,0.008197
0.113569997,0.009496
0.113580003,0.010793
0.113590002,0.012089
0.113600001,0.013383
0.113609999,0.014675
0.113619998,0.015964
0.113629997,0.017251
0.113640003,0.018535
0.113650002,0.019816
0.113660000,0.021094
0.113669999,0.022369
0.113679998,0.023640
0.113689996,0.024907
0.113700002,0.026171
0.113710001,0.027430
0.113720000,0.028685
0.113729998,0.029936
0.113739997,0.031182
0.113750003,0.032422
0.113760002,0.033658
0.113770001,0.034889
0.113779999,0.036113
0.113789998,0.037333
0.113799997,0.038546
0.113810003,0.039753
0.113820001,0.043942
0.113830000,0.048124
0.113839999,0.052298
0.113849998,0.056464
0.113860004,0.060621
0.113870002,0.064768
0.113880001,0.068906
0.113890000,0.073032
0.113899998,0.077147
0.113909997,0.081249
0.113920003,0.085339
0.113930002,0.089415
0.113940001,0.093478
0.113949999,0.097525
0.113959998,0.101557
0.113969997,0.105573
0.113980003,0.109572
0.113990001,0.113555
0.114000000,0.117519
0.114009999,0.121464
0.114019997,0.125391
0.114030004,0.129297
0.114040002,0.133183
